자치구(구),날짜,1hr 최대 강수량(mm),일평균 강수량(mm),경사도(˚),해발고도(m),불투수면(%),녹지 면적율(%),하천 면적율(%),복개하천 개수(개),맨홀 개수(개),빗물받이 개수(개),빗물 펌프 개수(개),[AVG] 하수관로 비율(%),[MAX] 하수관로 비율(%),침수 피해(0/1)
종로,20180601,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.0052188882392412445,0.0008157438556133374,0
종로,20180602,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.0050927934762139545,0.0008157438556133374,0
종로,20180603,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.004700653874925132,0.0008157438556133374,0
종로,20180604,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.00502455742095602,0.0008157438556133374,0
종로,20180605,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005029050950475865,0.0008157438556133374,0
종로,20180606,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.00501306725552388,0.0008157438556133374,0
종로,20180607,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005169277714834963,0.0008157438556133374,0
종로,20180608,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005217206179875217,0.000951701166105843,0
종로,20180609,0.004310344827586207,0.0014104372355430183,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.00502017165874202,0.0006797865475680638,0
종로,20180610,0.004310344827586207,0.0014104372355430183,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005138360942690454,0.0008157438556133374,0
종로,20180611,0.03879310344827586,0.014104372355430182,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005661711039457934,0.0027968360721933316,0
종로,20180612,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005504977158645697,0.0008157438556133374,0
종로,20180613,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005205357889385341,0.0006797865475680638,0
종로,20180614,0.16810344827586207,0.08180535966149506,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.012142345566000584,0.01158689233404711,0
종로,20180615,0.09913793103448276,0.0465444287729196,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.00807717502837293,0.007191864203120221,0
종로,20180616,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.004959450254434087,0.0008157438556133374,0
종로,20180617,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.0049027722240553955,0.0005438292370755583,0
종로,20180618,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005213844198448583,0.0010876584741511166,0
종로,20180619,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005103544771714919,0.0008157438556133374,0
종로,20180620,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.0052873007141234964,0.000951701166105843,0
종로,20180621,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005451514330818422,0.003806804674212298,0
종로,20180622,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.0055045696457454996,0.000951701166105843,0
종로,20180623,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.0056439896864717625,0.0008157438556133374,0
종로,20180624,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.005806249064849879,0.000951701166105843,0
종로,20180625,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.007444982664551297,0.000951701166105843,0
종로,20180626,0.15948275862068964,0.2016925246826516,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.027325174366001296,0.013884293398592843,0
종로,20180627,0.004310344827586207,0.0028208744710860366,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.009189667032854116,0.0010876584741511166,0
종로,20180628,0.1939655172413793,0.07475317348377997,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.014715361552577452,0.01857898251453044,0
종로,20180629,0.03879310344827586,0.018335684062059238,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.010633899404381126,0.005993220165188132,0
종로,20180630,0.0853448275862069,0.04090267983074753,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.010717316251678924,0.008590282239216887,0
종로,20180701,0.17672413793103448,0.23554301833568406,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.036155242232377406,0.017580112499235245,0
종로,20180702,0.21551724137931033,0.16784203102961917,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.04250517261522641,0.013784406387274399,0
종로,20180703,0.0008620689655172414,0.00028208744710860365,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.017768308322265468,0.0024971750627103095,0
종로,20180704,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.010772131988092005,0.0012236157846436222,0
종로,20180705,0.004310344827586207,0.0014104372355430183,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.00941269238295454,0.008623577901498931,0
종로,20180706,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.00848833220667653,0.0010876584741511166,0
종로,20180707,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.007627675567549015,0.0010876584741511166,0
종로,20180708,0.0,0.0,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.0073844444077834,0.000951701166105843,0
종로,20180709,0.08189655172413793,0.039492242595204514,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.008062835432633978,0.0030964970816763538,0
종로,20180710,0.08189655172413793,0.0465444287729196,0.8831971930044907,0.7700650750548078,0.15067042199365832,0.07918752388676042,0.026665890285676168,0.25,0.39626822157434394,0.2192235090046427,0.0,0.015947481069446365,0.01038824829611502,0
